"intersection_id","latitude","longitude","street_1","street_2","street_3","street_4","survey_date","period","time","movement_index","approach_header_1","approach_header_2","approach_bound","movement","destination_id","destination_latitude","destination_longitude","lights","other_vehicles","bicycles_on_road","bicycles_crosswalk","totals"
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",4,"Fitzgerald Ave Southbound","Southbound","Southbound","Thru","I3490",-43.53420509,172.6505625,365,9,3,0,377
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",6,"Fitzgerald Ave Southbound","Southbound","Southbound","Right","","","",12,0,0,0,12
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",8,"Fitzgerald Ave Southbound","Southbound","Southbound","U-Turn","I3497",-43.53638569,172.6505546,4,0,0,0,4
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",18,"Tuam St Eastbound","Westbound","Westbound","Left","I3497",-43.53638569,172.6505546,72,2,0,0,74
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",34,"Fitzgerald Ave Northbound","Northbound","Northbound","Left","","","",4,2,0,0,6
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",36,"Fitzgerald Ave Northbound","Northbound","Northbound","Thru","I3497",-43.53638569,172.6505546,198,13,0,0,211
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",38,"Fitzgerald Ave Northbound","Northbound","Northbound","Right","","","",9,0,0,0,9
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",50,"Tuam St Westbound","Eastbound","Eastbound","Left","I3490",-43.53420509,172.6505625,29,0,0,0,29
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",52,"Tuam St Westbound","Eastbound","Eastbound","Thru","","","",34,0,0,0,34
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",54,"Tuam St Westbound","Eastbound","Eastbound","Right","I3497",-43.53638569,172.6505546,14,0,0,0,14
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",3,"Fitzgerald Ave Southbound","Southbound","Southbound","Bear Left","","","",56,2,0,0,58
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",4,"Fitzgerald Ave Southbound","Southbound","Southbound","Thru","I3497",-43.53638569,172.6505546,299,13,0,0,312
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",8,"Fitzgerald Ave Southbound","Southbound","Southbound","U-Turn","I3502",-43.53991556,172.650569,1,0,0,0,1
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",25,"Ferry Rd Westbound","Northwestbound","Northwestbound","Hard Left","I3502",-43.53991556,172.650569,7,2,0,0,9
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",28,"Ferry Rd Westbound","Northwestbound","Northwestbound","Thru","","","",41,3,4,0,48
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",29,"Ferry Rd Westbound","Northwestbound","Northwestbound","Bear Right","I3497",-43.53638569,172.6505546,43,1,0,0,44
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",35,"Fitzgerald Ave Northbound","Northbound","Northbound","Bear Left","","","",16,0,0,0,16
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",36,"Fitzgerald Ave Northbound","Northbound","Northbound","Thru","I3502",-43.53991556,172.650569,201,7,0,0,208
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",39,"Fitzgerald Ave Northbound","Northbound","Northbound","Hard Right","","","",6,0,0,0,6
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",40,"Fitzgerald Ave Northbound","Northbound","Northbound","U-Turn","I3497",-43.53638569,172.6505546,1,0,0,0,1
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",57,"Ferry Rd Eastbound","Southeastbound","Southeastbound","Hard Left","I3497",-43.53638569,172.6505546,13,1,0,0,14
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","08:45",60,"Ferry Rd Eastbound","Southeastbound","Southeastbound","Thru","","","",21,2,3,0,26
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",2,"Fitzgerald Ave Southbound","Southbound","Southbound","Left","","","",8,0,0,0,8
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",4,"Fitzgerald Ave Southbound","Southbound","Southbound","Thru","I3492",-43.53537967,172.6505462,347,10,3,0,360
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",6,"Fitzgerald Ave Southbound","Southbound","Southbound","Right","","","",69,3,0,0,72
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",8,"Fitzgerald Ave Southbound","Southbound","Southbound","U-Turn","I3494",-43.53827977,172.6505612,1,0,0,0,1
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",18,"St Asaph St Westbound","Westbound","Westbound","Left","I3494",-43.53827977,172.6505612,11,0,1,0,12
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",20,"St Asaph St Westbound","Westbound","Westbound","Thru","","","",56,2,1,0,59
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",22,"St Asaph St Westbound","Westbound","Westbound","Right","I3492",-43.53537967,172.6505462,19,1,0,0,20
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",34,"Fitzgerald Ave Northbound","Northbound","Northbound","Left","","","",13,1,1,0,15
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",36,"Fitzgerald Ave Northbound","Northbound","Northbound","Thru","I3494",-43.53827977,172.6505612,224,6,1,0,231
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",38,"Fitzgerald Ave Northbound","Northbound","Northbound","Right","","","",12,0,0,0,12
"I3497",-43.53638569,172.6505546,"Fitzgerald","St Asaph","","","2023-09-21","AM","08:45",40,"Fitzgerald Ave Northbound","Northbound","Northbound","U-Turn","I3492",-43.53537967,172.6505462,4,0,0,0,4
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",2,"Fitzgerald Ave","Southbound","Southbound","Left","","","",7,0,0,0,7
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",4,"Fitzgerald Ave","Southbound","Southbound","Thru","I3494",-43.53827977,172.6505612,27,0,0,0,27
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",6,"Fitzgerald Ave","Southbound","Southbound","Right","","","",278,7,0,0,285
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",8,"Fitzgerald Ave","Southbound","Southbound","U-Turn","","","",4,0,0,0,4
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",18,"Moorhouse Ave Westbound","Westbound","Westbound","Left","","","",2,0,0,0,2
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",20,"Moorhouse Ave Westbound","Westbound","Westbound","Thru","","","",186,3,2,0,191
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",22,"Moorhouse Ave Westbound","Westbound","Westbound","Right","I3494",-43.53827977,172.6505612,9,2,0,0,11
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",34,"Falsgrave St","Northbound","Northbound","Left","","","",4,0,0,0,4
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",36,"Falsgrave St","Northbound","Northbound","Thru","","","",11,0,0,0,11
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",50,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Left","I3494",-43.53827977,172.6505612,210,13,0,0,223
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",52,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Thru","","","",110,5,0,0,115
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","08:45",54,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Right","","","",13,0,0,0,13
"I2537",-43.52091222,172.6259513,"Bealey","Carlton Mill","Harper","Park","2023-02-08","AM","09:00",59,"Carlton Mill Rd","Southeastbound","Southeastbound","Bear Left","I2632",-43.52088281,172.6280604,1,0,0,0,1
"I2754",-43.52658514,172.6312196,"Cranmer","Kilmore","Montreal","","2022-02-10","AM","09:00",10,"Cranmer Sq","Northbound","Northbound","Thru","I2755",-43.52871594,172.6311069,2,0,0,0,2
"I2832",-43.52986068,172.6334767,"Cambridge","Durham North","Gloucester","","2023-03-21","AM","09:00",54,"Gloucester St Eastbound","Eastbound","Eastbound","Right","I2814",-43.53094168,172.6328549,1,0,0,0,1
"I2843",-43.53421802,172.633512,"Cambridge","Durham South","Lichfield","Oxford","2023-05-31","AM","09:00",61,"Durham St Southbound","Southeastbound","Southeastbound","Bear Right","I2850",-43.53530814,172.6336231,2,0,0,0,2
"I2848",-43.52658813,172.6335995,"Durham North","Kilmore","Victoria","","2025-08-13","AM","09:00",21,"Kilmore St Westbound","Westbound","Westbound","Bear Right","","","",1,0,0,0,1
"I2849",-43.52876955,172.6336043,"Armagh","Durham North","","","2023-02-08","AM","09:00",4,"Durham St Southbound","Southbound","Southbound","Thru","I2848",-43.52658813,172.6335995,1,0,0,0,1
"I2859",-43.53995081,172.6336091,"Durham South","Moorhouse","","","2023-11-09","AM","09:00",52,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Thru","I2731",-43.53995315,172.6306073,2,0,0,0,2
"I2859",-43.53995081,172.6336091,"Durham South","Moorhouse","","","2023-11-09","AM","09:00",54,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Right","","","",1,0,0,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",2,"Manchester St Southbound","Southbound","Southbound","Left","I3210",-43.53420485,172.6426626,8,0,0,0,8
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",4,"Manchester St Southbound","Southbound","Southbound","Thru","I3100",-43.53312209,172.6396965,46,0,0,0,46
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",6,"Manchester St Southbound","Southbound","Southbound","Right","I2967",-43.53423421,172.6366342,14,0,0,0,21
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",18,"Lichfield St Westbound","Westbound","Westbound","Left","I3104",-43.53530046,172.6396664,5,0,1,0,6
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",20,"Lichfield St Westbound","Westbound","Westbound","Thru","I3210",-43.53420485,172.6426626,8,0,0,0,8
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",25,"High St Westbound","Northwestbound","Northwestbound","Hard Left","I3104",-43.53530046,172.6396664,2,0,1,0,3
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",27,"High St Westbound","Northwestbound","Northwestbound","Bear Left","I2967",-43.53423421,172.6366342,0,0,3,0,3
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",28,"High St Westbound","Northwestbound","Northwestbound","Thru","I3154",-43.53529913,172.6411582,0,0,1,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",34,"Manchester St Northbound","Northbound","Northbound","Left","I2967",-43.53423421,172.6366342,4,0,0,0,6
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",35,"Manchester St Northbound","Northbound","Northbound","Bear Left","","","",7,0,1,0,8
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",36,"Manchester St Northbound","Northbound","Northbound","Thru","I3104",-43.53530046,172.6396664,41,0,1,0,43
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",49,"Lichfield St Eastbound","Eastbound","Eastbound","Hard Left","","","",1,0,0,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",50,"Lichfield St Eastbound","Eastbound","Eastbound","Left","I3100",-43.53312209,172.6396965,7,0,1,0,13
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",52,"Lichfield St Eastbound","Eastbound","Eastbound","Thru","I2967",-43.53423421,172.6366342,11,0,0,0,11
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",53,"Lichfield St Eastbound","Eastbound","Eastbound","Bear Right","I3154",-43.53529913,172.6411582,0,0,1,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",54,"Lichfield St Eastbound","Eastbound","Eastbound","Right","I3104",-43.53530046,172.6396664,5,0,0,0,5
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:00",64,"High St Eastbound","Southeastbound","Southeastbound","U-Turn","I3154",-43.53529913,172.6411582,1,0,0,0,1
"I3107",-43.53639221,172.639657,"Manchester","St Asaph","","","2025-05-13","AM","09:00",20,"St Asaph St Westbound","Westbound","Westbound","Thru","I3213",-43.53641672,172.6426726,2,0,0,0,2
"I3112",-43.53992779,172.6396446,"Manchester","Moorhouse","Pilgrim","","2023-11-09","AM","09:00",22,"Moorhouse Ave Westbound","Westbound","Westbound","Right","","","",1,0,0,0,1
"I3195",-43.52439481,172.6426339,"Madras","Salisbury","","","2025-03-11","AM","09:00",36,"Madras St Northbound","Northbound","Northbound","Thru","I3200",-43.52657186,172.6426389,2,0,0,0,2
"I3315",-43.53201935,172.6456753,"Barbadoes","Hereford","","","2023-11-23","AM","09:00",4,"Barbadoes St Southbound","Southbound","Southbound","Thru","I3314",-43.53093128,172.6456709,1,0,0,0,1
"I3323",-43.53708582,172.6456971,"Barbadoes","Ferry","","","2023-05-31","AM","09:00",4,"Barbadoes St Southbound","Southbound","Southbound","Thru","I3322",-43.53638445,172.6456881,0,1,0,0,1
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","09:00",4,"Fitzgerald Ave Southbound","Southbound","Southbound","Thru","I3486",-43.5309235,172.650538,4,0,0,0,4
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","09:00",36,"Fitzgerald Ave Northbound","Northbound","Northbound","Thru","I3488",-43.53310929,172.6505538,2,0,0,0,2
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","09:00",35,"Fitzgerald Ave Northbound","Northbound","Northbound","Bear Left","","","",1,0,0,0,1
"I3494",-43.53827977,172.6505612,"Ferry","Fitzgerald","","","2023-09-21","AM","09:00",36,"Fitzgerald Ave Northbound","Northbound","Northbound","Thru","I3502",-43.53991556,172.650569,1,0,0,0,1
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","09:00",4,"Fitzgerald Ave","Southbound","Southbound","Thru","I3494",-43.53827977,172.6505612,1,0,0,0,1
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","09:00",6,"Fitzgerald Ave","Southbound","Southbound","Right","","","",1,0,0,0,1
"I3502",-43.53991556,172.650569,"Falsgrave","Fitzgerald","Moorhouse","","2024-04-11","AM","09:00",50,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Left","I3494",-43.53827977,172.6505612,1,0,0,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",2,"Manchester St Southbound","Southbound","Southbound","Left","I3210",-43.53420485,172.6426626,1,0,0,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",4,"Manchester St Southbound","Southbound","Southbound","Thru","I3100",-43.53312209,172.6396965,44,0,0,0,44
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",6,"Manchester St Southbound","Southbound","Southbound","Right","I2967",-43.53423421,172.6366342,7,0,0,0,14
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",18,"Lichfield St Westbound","Westbound","Westbound","Left","I3104",-43.53530046,172.6396664,2,0,0,0,2
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",20,"Lichfield St Westbound","Westbound","Westbound","Thru","I3210",-43.53420485,172.6426626,6,0,1,0,8
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",25,"High St Westbound","Northwestbound","Northwestbound","Hard Left","I3104",-43.53530046,172.6396664,3,0,1,0,4
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",27,"High St Westbound","Northwestbound","Northwestbound","Bear Left","I2967",-43.53423421,172.6366342,0,0,2,0,2
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",28,"High St Westbound","Northwestbound","Northwestbound","Thru","I3154",-43.53529913,172.6411582,0,0,1,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",34,"Manchester St Northbound","Northbound","Northbound","Left","I2967",-43.53423421,172.6366342,7,0,1,0,12
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",35,"Manchester St Northbound","Northbound","Northbound","Bear Left","","","",3,0,0,0,3
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",36,"Manchester St Northbound","Northbound","Northbound","Thru","I3104",-43.53530046,172.6396664,22,0,0,0,22
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",50,"Lichfield St Eastbound","Eastbound","Eastbound","Left","I3100",-43.53312209,172.6396965,6,0,0,0,15
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",52,"Lichfield St Eastbound","Eastbound","Eastbound","Thru","I2967",-43.53423421,172.6366342,7,0,0,0,9
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","09:15",54,"Lichfield St Eastbound","Eastbound","Eastbound","Right","I3104",-43.53530046,172.6396664,1,0,0,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","11:00",2,"Manchester St Southbound","Southbound","Southbound","Left","I3210",-43.53420485,172.6426626,6,0,0,0,6
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","11:00",4,"Manchester St Southbound","Southbound","Southbound","Thru","I3100",-43.53312209,172.6396965,61,0,0,0,62
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","11:00",6,"Manchester St Southbound","Southbound","Southbound","Right","I2967",-43.53423421,172.6366342,5,0,0,0,11
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","11:00",17,"Lichfield St Westbound","Westbound","Westbound","Hard Left","I3154",-43.53529913,172.6411582,1,0,0,0,1
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","11:00",18,"Lichfield St Westbound","Westbound","Westbound","Left","I3104",-43.53530046,172.6396664,8,0,0,0,8
"I3105",-43.53421612,172.6396445,"High","Lichfield","Manchester","","2022-05-31","AM","11:00",20,"Lichfield St Westbound","Westbound","Westbound","Thru","I3210",-43.53420485,172.6426626,7,0,0,0,7
